Order Number,Area Code (Location),Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Id,Product Type,ProductId (Product),Product,Profit,Sales,State,Total Expenses,Type
CC7917,361,361,100,130,100,230,83,1/1/2011 0:00,623,107,Major Market,South,27,1,3,Coffee,3,Decaf Irish Cream,106,213,Texas,41,Decaf
CC7918,409,409,40,70,60,110,54,1/1/2011 0:00,456,80,Major Market,South,15,1,6,Espresso,6,Decaf Espresso,84,150,Texas,27,Decaf
CC7919,281,281,50,80,50,130,60,1/1/2011 0:00,336,80,Major Market,South,19,1,8,Herbal Tea,8,Chamomile,51,157,Texas,49,Decaf
CC7920,254,254,50,80,50,130,57,1/1/2011 0:00,364,83,Major Market,South,18,1,9,Herbal Tea,9,Lemon,65,157,Texas,43,Decaf
CC7921,310,310,180,-40,-120,140,144,1/1/2011 0:00,862,-26,Major Market,West,47,1,3,Coffee,3,Decaf Irish Cream,-182,132,California,96,Decaf
CC7922,951,951,220,300,200,520,234,1/1/2011 0:00,1310,312,Major Market,West,77,1,6,Espresso,6,Decaf Espresso,316,611,California,114,Decaf
CC7923,650,650,80,120,100,200,95,1/1/2011 0:00,821,139,Major Market,West,26,1,8,Herbal Tea,8,Chamomile,159,262,California,39,Decaf
CC7924,530,530,170,220,160,390,207,1/1/2011 0:00,965,245,Major Market,West,64,1,9,Herbal Tea,9,Lemon,249,506,California,89,Decaf
CC7925,650,650,70,90,60,160,83,1/1/2011 0:00,623,107,Major Market,West,27,1,10,Herbal Tea,10,Mint,104,213,California,42,Decaf
CC7926,719,719,90,130,100,220,89,1/1/2011 0:00,777,130,Major Market,Central,24,1,1,Coffee,1,Amaretto,146,245,Colorado,38,Regular
CC7927,330,330,60,80,50,140,60,1/1/2011 0:00,336,80,Major Market,Central,19,1,1,Coffee,1,Amaretto,53,157,Ohio,48,Regular
CC7928,720,720,80,110,80,190,83,1/1/2011 0:00,623,107,Major Market,Central,27,1,2,Coffee,2,Columbian,106,213,Colorado,41,Regular
CC7929,815,815,150,210,130,360,144,1/1/2011 0:00,862,201,Major Market,Central,47,1,2,Coffee,2,Columbian,173,386,Illinois,94,Regular
CC7930,614,614,60,80,50,140,57,1/1/2011 0:00,364,83,Major Market,Central,18,1,2,Coffee,2,Columbian,65,157,Ohio,43,Regular
CC7931,720,720,60,90,70,150,54,1/1/2011 0:00,456,80,Major Market,Central,15,1,5,Espresso,5,Caffe Mocha,84,150,Colorado,27,Regular
CC7932,312,312,270,370,260,640,234,1/1/2011 0:00,1310,312,Major Market,Central,77,1,5,Espresso,5,Caffe Mocha,316,611,Illinois,114,Regular
CC7933,234,234,190,210,140,400,170,1/1/2011 0:00,1091,171,Major Market,Central,47,1,5,Espresso,5,Caffe Mocha,154,382,Ohio,76,Regular
CC7934,719,719,40,70,20,110,58,1/1/2011 0:00,338,72,Major Market,Central,22,1,11,Tea,11,Darjeeling,26,145,Colorado,58,Regular
CC7935,217,217,40,70,50,110,54,1/1/2011 0:00,456,80,Major Market,Central,15,1,11,Tea,11,Darjeeling,83,150,Illinois,28,Regular
CC7936,513,513,70,110,60,180,84,1/1/2011 0:00,651,126,Major Market,Central,27,1,11,Tea,11,Darjeeling,106,235,Ohio,61,Regular
CC7937,719,719,50,70,40,120,64,1/1/2011 0:00,965,76,Major Market,Central,19,1,12,Tea,12,Earl Grey,56,157,Colorado,42,Regular
CC7938,815,815,60,90,40,150,72,1/1/2011 0:00,558,108,Major Market,Central,23,1,12,Tea,12,Earl Grey,84,201,Illinois,57,Regular
CC7939,567,567,70,100,60,170,84,1/1/2011 0:00,500,116,Major Market,Central,26,1,12,Tea,12,Earl Grey,104,224,Ohio,51,Regular
CC7940,303,303,30,50,30,80,44,1/1/2011 0:00,623,56,Major Market,Central,14,1,13,Tea,13,Green Tea,47,112,Colorado,27,Regular
CC7941,813,813,80,110,70,190,84,1/1/2011 0:00,651,126,Major Market,East,27,1,2,Coffee,2,Columbian,106,235,Florida,61,Regular
CC7942,413,413,60,400,360,460,72,1/1/2011 0:00,558,422,Major Market,East,23,1,2,Coffee,2,Columbian,572,553,Massachusetts,58,Regular
CC7943,518,518,260,380,260,640,271,1/1/2011 0:00,2101,407,Major Market,East,94,1,2,Coffee,2,Columbian,408,759,New York,152,Regular
CC7944,239,239,70,110,30,180,79,1/1/2011 0:00,551,111,Major Market,East,72,1,5,Espresso,5,Caffe Mocha,14,213,Florida,107,Regular
CC7945,617,617,60,60,-10,120,63,1/1/2011 0:00,435,63,Major Market,East,57,1,5,Espresso,5,Caffe Mocha,-36,141,Massachusetts,90,Regular
CC7946,516,516,100,-50,-170,50,105,1/1/2011 0:00,725,-44,Major Market,East,95,1,5,Espresso,5,Caffe Mocha,-268,68,New York,134,Regular
CC7947,617,617,160,170,110,330,170,1/1/2011 0:00,1091,171,Major Market,East,47,1,7,Espresso,7,Regular Espresso,156,382,Massachusetts,75,Regular
CC7948,516,516,210,270,200,480,228,1/1/2011 0:00,1459,262,Major Market,East,63,1,7,Espresso,7,Regular Espresso,273,548,New York,91,Regular
CC7949,239,239,30,50,40,80,32,1/1/2011 0:00,821,48,Major Market,East,8,1,11,Tea,11,Darjeeling,44,90,Florida,21,Regular
CC7950,781,781,30,50,40,80,32,1/1/2011 0:00,821,48,Major Market,East,8,1,11,Tea,11,Darjeeling,45,90,Massachusetts,20,Regular
CC7951,607,607,100,150,120,250,95,1/1/2011 0:00,821,139,Major Market,East,26,1,11,Tea,11,Darjeeling,157,262,New York,40,Regular
CC7952,716,716,90,140,110,230,89,1/1/2011 0:00,777,130,Major Market,East,24,1,12,Tea,12,Earl Grey,146,245,New York,38,Regular
CC7953,239,239,30,50,40,80,33,1/1/2011 0:00,777,48,Major Market,East,9,1,13,Tea,13,Green Tea,44,91,Florida,21,Regular
CC7954,978,978,30,50,40,80,32,1/1/2011 0:00,456,48,Major Market,East,8,1,13,Tea,13,Green Tea,45,90,Massachusetts,20,Regular
CC7955,212,212,50,90,70,140,54,1/1/2011 0:00,456,80,Major Market,East,15,1,13,Tea,13,Green Tea,84,150,New York,27,Regular
CC7956,682,682,260,300,220,560,207,1/1/2011 0:00,965,245,Major Market,South,64,1,2,Coffee,2,Columbian,248,506,Texas,90,Regular
CC7957,806,806,60,90,50,150,72,1/1/2011 0:00,558,108,Major Market,South,23,1,4,Espresso,4,Caffe Latte,83,201,Texas,58,Regular
CC7958,512,512,70,110,90,180,89,1/1/2011 0:00,777,130,Major Market,South,24,1,5,Espresso,5,Caffe Mocha,148,245,Texas,37,Regular
CC7959,209,209,110,70,30,180,95,1/1/2011 0:00,608,50,Major Market,West,30,1,1,Coffee,1,Amaretto,-3,162,California,55,Regular
CC7960,949,949,340,500,370,840,271,1/1/2011 0:00,2101,407,Major Market,West,94,1,2,Coffee,2,Columbian,408,759,California,152,Regular
CC7961,323,323,210,220,150,430,228,1/1/2011 0:00,1459,228,Major Market,West,63,1,4,Espresso,4,Caffe Latte,218,510,California,92,Regular
CC7962,530,530,100,140,20,240,105,1/1/2011 0:00,725,145,Major Market,West,95,1,5,Espresso,5,Caffe Mocha,26,280,California,134,Regular
CC7963,562,562,50,90,80,140,89,1/1/2011 0:00,777,130,Major Market,West,24,1,11,Tea,11,Darjeeling,146,245,California,38,Regular
CC7964,707,707,30,60,60,90,54,1/1/2011 0:00,456,80,Major Market,West,15,1,12,Tea,12,Earl Grey,84,150,California,27,Regular
CC7965,650,650,40,80,50,120,72,1/1/2011 0:00,558,108,Major Market,West,23,1,13,Tea,13,Green Tea,84,201,California,57,Regular
CC7966,515,515,20,30,20,50,23,1/1/2011 0:00,623,31,Small Market,Central,7,1,3,Coffee,3,Decaf Irish Cream,19,60,Iowa,20,Decaf
CC7967,314,314,80,90,50,170,78,1/1/2011 0:00,965,92,Small Market,Central,24,1,3,Coffee,3,Decaf Irish Cream,73,190,Missouri,47,Decaf
CC7968,414,414,80,100,60,180,77,1/1/2011 0:00,432,103,Small Market,Central,25,1,3,Coffee,3,Decaf Irish Cream,79,201,Wisconsin,55,Decaf
CC7969,515,515,10,40,30,50,17,1/1/2011 0:00,777,26,Small Market,Central,4,1,6,Espresso,6,Decaf Espresso,16,48,Iowa,17,Decaf
CC7970,573,573,50,80,60,130,46,1/1/2011 0:00,777,68,Small Market,Central,12,1,6,Espresso,6,Decaf Espresso,70,128,Missouri,24,Decaf
CC7971,715,715,50,70,50,120,48,1/1/2011 0:00,623,62,Small Market,Central,15,1,6,Espresso,6,Decaf Espresso,53,123,Wisconsin,29,Decaf
CC7972,641,641,200,280,200,480,234,1/1/2011 0:00,1310,312,Small Market,Central,77,1,8,Herbal Tea,8,Chamomile,315,611,Iowa,116,Decaf
CC7973,573,573,30,40,0,70,37,1/1/2011 0:00,261,53,Small Market,Central,34,1,8,Herbal Tea,8,Chamomile,-17,101,Missouri,67,Decaf
CC7974,715,715,50,100,80,150,67,1/1/2011 0:00,400,113,Small Market,Central,20,1,8,Herbal Tea,8,Chamomile,109,201,Wisconsin,45,Decaf
CC7975,641,641,80,120,90,200,95,1/1/2011 0:00,608,139,Small Market,Central,30,1,9,Herbal Tea,9,Lemon,134,262,Iowa,56,Decaf
CC7976,314,314,70,10,-20,80,88,1/1/2011 0:00,525,11,Small Market,Central,27,1,9,Herbal Tea,9,Lemon,-61,111,Missouri,52,Decaf
CC7977,608,608,20,50,50,70,33,1/1/2011 0:00,777,48,Small Market,Central,9,1,9,Herbal Tea,9,Lemon,44,91,Wisconsin,21,Decaf
CC7978,203,203,50,70,40,120,55,1/1/2011 0:00,312,75,Small Market,East,18,1,6,Espresso,6,Decaf Espresso,47,145,Connecticut,47,Decaf
CC7979,860,860,60,80,40,140,85,1/1/2011 0:00,494,105,Small Market,East,32,1,9,Herbal Tea,9,Lemon,62,213,Connecticut,68,Decaf
CC7980,603,603,20,30,0,50,34,1/1/2011 0:00,197,42,Small Market,East,12,1,9,Herbal Tea,9,Lemon,-6,85,New Hampshire,48,Decaf
CC7981,860,860,50,80,50,130,78,1/1/2011 0:00,965,92,Small Market,East,24,1,10,Herbal Tea,10,Mint,73,190,Connecticut,47,Decaf
CC7982,318,318,40,60,50,100,33,1/1/2011 0:00,777,48,Small Market,South,9,1,3,Coffee,3,Decaf Irish Cream,44,91,Louisiana,21,Decaf
CC7983,505,505,110,10,-30,120,88,1/1/2011 0:00,525,11,Small Market,South,27,1,3,Coffee,3,Decaf Irish Cream,-61,111,New Mexico,52,Decaf
CC7984,918,918,40,60,50,100,32,1/1/2011 0:00,821,48,Small Market,South,8,1,3,Coffee,3,Decaf Irish Cream,44,90,Oklahoma,21,Decaf
CC7985,337,337,50,70,50,120,61,1/1/2011 0:00,390,89,Small Market,South,19,1,6,Espresso,6,Decaf Espresso,75,168,Louisiana,43,Decaf
CC7986,505,505,30,40,10,70,35,1/1/2011 0:00,196,47,Small Market,South,11,1,6,Espresso,6,Decaf Espresso,14,92,New Mexico,40,Decaf
CC7987,405,405,70,110,70,180,84,1/1/2011 0:00,651,126,Small Market,South,27,1,6,Espresso,6,Decaf Espresso,104,235,Oklahoma,62,Decaf
CC7988,318,318,40,60,40,100,49,1/1/2011 0:00,623,63,Small Market,South,16,1,8,Herbal Tea,8,Chamomile,55,125,Louisiana,29,Decaf
CC7989,505,505,10,30,20,40,18,1/1/2011 0:00,821,27,Small Market,South,5,1,8,Herbal Tea,8,Chamomile,17,50,New Mexico,17,Decaf
CC7990,918,918,50,60,20,110,54,1/1/2011 0:00,312,66,Small Market,South,20,1,8,Herbal Tea,8,Chamomile,20,134,Oklahoma,56,Decaf
CC7991,318,318,80,100,40,180,85,1/1/2011 0:00,494,105,Small Market,South,32,1,9,Herbal Tea,9,Lemon,62,213,Louisiana,68,Decaf
CC7992,505,505,20,40,20,60,28,1/1/2011 0:00,965,34,Small Market,South,8,1,9,Herbal Tea,9,Lemon,6,69,New Mexico,32,Decaf
CC7993,405,405,70,110,30,180,79,1/1/2011 0:00,551,111,Small Market,South,72,1,9,Herbal Tea,9,Lemon,16,213,Oklahoma,106,Decaf
CC7994,702,702,30,40,20,70,28,1/1/2011 0:00,965,34,Small Market,West,8,1,3,Coffee,3,Decaf Irish Cream,6,69,Nevada,32,Decaf
CC7995,971,971,70,100,70,170,57,1/1/2011 0:00,364,83,Small Market,West,18,1,3,Coffee,3,Decaf Irish Cream,65,157,Oregon,43,Decaf
CC7996,801,801,100,130,70,230,85,1/1/2011 0:00,494,105,Small Market,West,32,1,3,Coffee,3,Decaf Irish Cream,61,213,Utah,69,Decaf
CC7997,509,509,90,140,60,230,79,1/1/2011 0:00,551,111,Small Market,West,72,1,3,Coffee,3,Decaf Irish Cream,14,213,Washington,107,Decaf
CC7998,702,702,10,30,20,40,17,1/1/2011 0:00,777,26,Small Market,West,4,1,6,Espresso,6,Decaf Espresso,17,48,Nevada,16,Decaf
CC7999,971,971,160,160,100,320,170,1/1/2011 0:00,1091,171,Small Market,West,47,1,6,Espresso,6,Decaf Espresso,154,382,Oregon,76,Decaf
CC8000,435,435,40,70,50,110,50,1/1/2011 0:00,821,73,Small Market,West,14,1,6,Espresso,6,Decaf Espresso,73,138,Utah,27,Decaf
CC8001,425,425,60,80,60,140,69,1/1/2011 0:00,965,81,Small Market,West,21,1,6,Espresso,6,Decaf Espresso,61,168,Washington,44,Decaf
CC8002,775,775,90,130,30,220,105,1/1/2011 0:00,725,145,Small Market,West,95,1,8,Herbal Tea,8,Chamomile,25,280,Nevada,135,Decaf
CC8003,503,503,30,40,40,70,36,1/1/2011 0:00,777,54,Small Market,West,10,1,8,Herbal Tea,8,Chamomile,51,101,Oregon,22,Decaf
CC8004,435,435,30,50,30,80,38,1/1/2011 0:00,241,55,Small Market,West,12,1,8,Herbal Tea,8,Chamomile,33,104,Utah,36,Decaf
CC8005,509,509,100,170,120,270,124,1/1/2011 0:00,961,186,Small Market,West,40,1,8,Herbal Tea,8,Chamomile,179,347,Washington,75,Decaf
CC8006,775,775,120,180,120,300,144,1/1/2011 0:00,862,201,Small Market,West,47,1,9,Herbal Tea,9,Lemon,173,386,Nevada,94,Decaf
CC8007,503,503,30,50,30,80,44,1/1/2011 0:00,623,56,Small Market,West,14,1,9,Herbal Tea,9,Lemon,45,112,Oregon,28,Decaf
CC8008,435,435,40,60,30,100,48,1/1/2011 0:00,372,72,Small Market,West,15,1,9,Herbal Tea,9,Lemon,39,134,Utah,49,Decaf
CC8009,360,360,20,50,50,70,34,1/1/2011 0:00,777,51,Small Market,West,9,1,9,Herbal Tea,9,Lemon,47,95,Washington,22,Decaf
CC8010,775,775,80,120,90,200,95,1/1/2011 0:00,608,139,Small Market,West,30,1,10,Herbal Tea,10,Mint,134,262,Nevada,56,Decaf
CC8011,435,435,70,10,-30,80,88,1/1/2011 0:00,525,11,Small Market,West,27,1,10,Herbal Tea,10,Mint,-62,111,Utah,54,Decaf
CC8012,563,563,10,30,20,40,18,1/1/2011 0:00,821,27,Small Market,Central,5,1,1,Coffee,1,Amaretto,17,50,Iowa,17,Regular
CC8013,608,608,50,70,30,120,54,1/1/2011 0:00,312,66,Small Market,Central,20,1,1,Coffee,1,Amaretto,20,134,Wisconsin,56,Regular
CC8014,641,641,20,40,20,60,28,1/1/2011 0:00,965,34,Small Market,Central,8,1,2,Coffee,2,Columbian,8,69,Iowa,30,Regular
CC8015,314,314,90,100,40,190,85,1/1/2011 0:00,494,105,Small Market,Central,32,1,2,Coffee,2,Columbian,61,213,Missouri,69,Regular
CC8016,715,715,80,110,20,190,79,1/1/2011 0:00,551,111,Small Market,Central,72,1,2,Coffee,2,Columbian,14,213,Wisconsin,107,Regular
CC8017,563,563,10,40,30,50,17,1/1/2011 0:00,777,26,Small Market,Central,4,1,5,Espresso,5,Caffe Mocha,17,48,Iowa,16,Regular
CC8018,573,573,50,90,70,140,50,1/1/2011 0:00,821,73,Small Market,Central,14,1,5,Espresso,5,Caffe Mocha,75,138,Missouri,26,Regular
CC8019,262,262,80,90,50,170,69,1/1/2011 0:00,965,81,Small Market,Central,21,1,5,Espresso,5,Caffe Mocha,59,168,Wisconsin,45,Regular
CC8020,319,319,190,210,140,400,228,1/1/2011 0:00,1459,228,Small Market,Central,63,1,11,Tea,11,Darjeeling,220,510,Iowa,91,Regular
CC8021,573,573,30,40,10,70,35,1/1/2011 0:00,196,47,Small Market,Central,11,1,11,Tea,11,Darjeeling,14,92,Missouri,40,Regular
CC8022,608,608,50,80,50,130,61,1/1/2011 0:00,390,89,Small Market,Central,19,1,11,Tea,11,Darjeeling,73,168,Wisconsin,44,Regular
CC8023,641,641,210,270,160,480,245,1/1/2011 0:00,1419,301,Small Market,Central,93,1,12,Tea,12,Earl Grey,273,611,Iowa,132,Regular
CC8024,660,660,20,30,-10,50,29,1/1/2011 0:00,169,36,Small Market,Central,11,1,12,Tea,12,Earl Grey,-14,73,Missouri,47,Regular
CC8025,262,262,60,90,10,150,75,1/1/2011 0:00,522,105,Small Market,Central,68,1,12,Tea,12,Earl Grey,11,201,Wisconsin,103,Regular
CC8026,816,816,20,40,0,60,34,1/1/2011 0:00,197,42,Small Market,Central,12,1,13,Tea,13,Green Tea,-6,85,Missouri,48,Regular
CC8027,603,603,30,50,30,80,38,1/1/2011 0:00,241,55,Small Market,East,12,1,1,Coffee,1,Amaretto,31,104,New Hampshire,37,Regular
CC8028,959,959,110,180,130,290,124,1/1/2011 0:00,961,186,Small Market,East,40,1,2,Coffee,2,Columbian,179,347,Connecticut,75,Regular
CC8029,603,603,40,70,40,110,48,1/1/2011 0:00,372,72,Small Market,East,15,1,2,Coffee,2,Columbian,39,134,New Hampshire,49,Regular
CC8030,203,203,70,100,20,170,75,1/1/2011 0:00,522,105,Small Market,East,68,1,5,Espresso,5,Caffe Mocha,11,201,Connecticut,103,Regular
CC8031,603,603,30,50,0,80,37,1/1/2011 0:00,261,53,Small Market,East,34,1,5,Espresso,5,Caffe Mocha,-16,101,New Hampshire,66,Regular
CC8032,603,603,20,40,0,60,29,1/1/2011 0:00,169,36,Small Market,East,11,1,7,Espresso,7,Regular Espresso,-12,73,New Hampshire,46,Regular
CC8033,959,959,50,80,60,130,50,1/1/2011 0:00,821,73,Small Market,East,14,1,11,Tea,11,Darjeeling,73,138,Connecticut,27,Regular
CC8034,603,603,10,30,20,40,18,1/1/2011 0:00,821,27,Small Market,East,5,1,11,Tea,11,Darjeeling,16,50,New Hampshire,18,Regular
CC8035,475,475,40,60,40,100,38,1/1/2011 0:00,777,56,Small Market,East,10,1,13,Tea,13,Green Tea,55,105,Connecticut,22,Regular
CC8036,603,603,10,30,20,40,17,1/1/2011 0:00,777,26,Small Market,East,4,1,13,Tea,13,Green Tea,17,48,New Hampshire,16,Regular
CC8037,337,337,40,60,50,100,34,1/1/2011 0:00,777,51,Small Market,South,9,1,2,Coffee,2,Columbian,47,95,Louisiana,22,Regular
CC8038,505,505,60,90,50,150,48,1/1/2011 0:00,372,72,Small Market,South,15,1,2,Coffee,2,Columbian,41,134,New Mexico,48,Regular
CC8039,580,580,50,70,50,120,44,1/1/2011 0:00,623,56,Small Market,South,14,1,2,Coffee,2,Columbian,45,112,Oklahoma,28,Regular
CC8040,504,504,60,90,10,150,75,1/1/2011 0:00,522,105,Small Market,South,68,1,4,Espresso,4,Caffe Latte,12,201,Louisiana,102,Regular
CC8041,505,505,20,30,0,50,29,1/1/2011 0:00,169,36,Small Market,South,11,1,4,Espresso,4,Caffe Latte,-12,73,New Mexico,46,Regular
CC8042,405,405,70,100,70,170,84,1/1/2011 0:00,500,116,Small Market,South,26,1,4,Espresso,4,Caffe Latte,103,224,Oklahoma,52,Regular
CC8043,225,225,50,100,80,150,67,1/1/2011 0:00,400,113,Small Market,South,20,1,5,Espresso,5,Caffe Mocha,109,201,Louisiana,45,Regular
CC8044,505,505,30,40,-10,70,37,1/1/2011 0:00,261,53,Small Market,South,34,1,5,Espresso,5,Caffe Mocha,-16,101,New Mexico,66,Regular
CC8045,580,580,20,40,40,60,32,1/1/2011 0:00,456,48,Small Market,South,8,1,5,Espresso,5,Caffe Mocha,44,90,Oklahoma,21,Regular
CC8046,503,503,70,110,40,180,63,1/1/2011 0:00,435,87,Small Market,West,57,1,1,Coffee,1,Amaretto,2,168,Oregon,90,Regular
CC8047,801,801,90,120,80,210,78,1/1/2011 0:00,965,92,Small Market,West,24,1,1,Coffee,1,Amaretto,73,190,Utah,47,Regular
CC8048,775,775,40,50,10,90,34,1/1/2011 0:00,197,42,Small Market,West,12,1,2,Coffee,2,Columbian,-5,85,Nevada,47,Regular
CC8049,503,503,80,120,60,200,67,1/1/2011 0:00,400,93,Small Market,West,22,1,2,Coffee,2,Columbian,44,179,Oregon,68,Regular
CC8050,435,435,60,100,70,160,55,1/1/2011 0:00,312,75,Small Market,West,18,1,2,Coffee,2,Columbian,47,145,Utah,47,Regular
CC8051,206,206,60,100,70,160,53,1/1/2011 0:00,338,77,Small Market,West,16,1,2,Coffee,2,Columbian,59,145,Washington,41,Regular
CC8052,702,702,10,30,20,40,17,1/1/2011 0:00,777,26,Small Market,West,4,1,4,Espresso,4,Caffe Latte,17,48,Nevada,16,Regular
CC8053,503,503,50,70,20,120,58,1/1/2011 0:00,338,72,Small Market,West,22,1,4,Espresso,4,Caffe Latte,25,145,Oregon,59,Regular
CC8054,435,435,40,60,40,100,46,1/1/2011 0:00,777,68,Small Market,West,12,1,4,Espresso,4,Caffe Latte,69,128,Utah,25,Regular
CC8055,206,206,40,60,40,100,48,1/1/2011 0:00,623,62,Small Market,West,15,1,4,Espresso,4,Caffe Latte,55,123,Washington,28,Regular
CC8056,775,775,10,30,20,40,18,1/1/2011 0:00,821,27,Small Market,West,5,1,5,Espresso,5,Caffe Mocha,16,50,Nevada,18,Regular
CC8057,503,503,50,80,50,130,60,1/1/2011 0:00,336,80,Small Market,West,19,1,5,Espresso,5,Caffe Mocha,51,157,Oregon,49,Regular
CC8058,435,435,40,60,40,100,49,1/1/2011 0:00,623,63,Small Market,West,16,1,5,Espresso,5,Caffe Mocha,53,125,Utah,30,Regular
CC8059,206,206,50,60,20,110,54,1/1/2011 0:00,312,66,Small Market,West,20,1,5,Espresso,5,Caffe Mocha,20,134,Washington,56,Regular
CC8060,702,702,150,220,150,370,234,1/1/2011 0:00,1310,312,Small Market,West,77,1,11,Tea,11,Darjeeling,316,611,Nevada,114,Regular
CC8061,541,541,20,30,30,50,32,1/1/2011 0:00,456,48,Small Market,West,8,1,11,Tea,11,Darjeeling,44,90,Oregon,21,Regular
CC8062,435,435,20,40,0,60,37,1/1/2011 0:00,261,53,Small Market,West,34,1,11,Tea,11,Darjeeling,-16,101,Utah,66,Regular
CC8063,253,253,40,80,50,120,67,1/1/2011 0:00,400,113,Small Market,West,20,1,11,Tea,11,Darjeeling,109,201,Washington,45,Regular
CC8064,775,775,150,160,100,310,228,1/1/2011 0:00,1459,228,Small Market,West,63,1,12,Tea,12,Earl Grey,220,510,Nevada,91,Regular
CC8065,503,503,50,90,60,140,84,1/1/2011 0:00,651,126,Small Market,West,27,1,12,Tea,12,Earl Grey,106,235,Oregon,61,Regular
CC8066,801,801,20,30,10,50,35,1/1/2011 0:00,196,47,Small Market,West,11,1,12,Tea,12,Earl Grey,14,92,Utah,40,Regular
CC8067,206,206,40,60,40,100,61,1/1/2011 0:00,390,89,Small Market,West,19,1,12,Tea,12,Earl Grey,75,168,Washington,43,Regular
CC8068,775,775,160,-160,-240,0,245,1/1/2011 0:00,1419,-245,Small Market,West,93,1,13,Tea,13,Green Tea,-552,19,Nevada,132,Regular
CC8069,541,541,50,80,50,130,84,1/1/2011 0:00,500,116,Small Market,West,26,1,13,Tea,13,Green Tea,104,224,Oregon,51,Regular
CC8070,435,435,10,30,10,40,29,1/1/2011 0:00,169,36,Small Market,West,11,1,13,Tea,13,Green Tea,-14,73,Utah,47,Regular
CC8071,425,425,40,80,20,120,75,1/1/2011 0:00,522,105,Small Market,West,68,1,13,Tea,13,Green Tea,12,201,Washington,102,Regular
CC8072,303,303,100,140,110,240,95,2/1/2011 0:00,809,137,Major Market,Central,26,1,3,Coffee,3,Decaf Irish Cream,147,247,Colorado,38,Decaf
CC8073,773,773,110,150,100,260,104,2/1/2011 0:00,596,150,Major Market,Central,33,1,3,Coffee,3,Decaf Irish Cream,141,271,Illinois,55,Decaf
CC8074,513,513,50,80,20,130,54,2/1/2011 0:00,427,75,Major Market,Central,49,1,3,Coffee,3,Decaf Irish Cream,-4,137,Ohio,78,Decaf
CC8075,970,970,80,140,90,220,75,2/1/2011 0:00,549,114,Major Market,Central,24,1,6,Espresso,6,Decaf Espresso,88,201,Colorado,55,Decaf
CC8076,630,630,260,270,180,530,228,2/1/2011 0:00,1436,229,Major Market,Central,63,1,6,Espresso,6,Decaf Espresso,211,487,Illinois,87,Decaf
CC8077,513,513,60,90,40,150,59,2/1/2011 0:00,331,73,Major Market,Central,22,1,6,Espresso,6,Decaf Espresso,27,141,Ohio,55,Decaf
CC8078,970,970,140,150,100,290,170,2/1/2011 0:00,1073,170,Major Market,Central,47,1,8,Herbal Tea,8,Chamomile,147,362,Colorado,71,Decaf
CC8079,630,630,80,130,110,210,99,2/1/2011 0:00,766,144,Major Market,Central,27,1,8,Herbal Tea,8,Chamomile,156,259,Illinois,39,Decaf
CC8080,419,419,10,30,30,40,22,2/1/2011 0:00,452,34,Major Market,Central,6,1,8,Herbal Tea,8,Chamomile,25,60,Ohio,17,Decaf
CC8081,970,970,40,70,10,110,54,2/1/2011 0:00,427,75,Major Market,Central,49,1,9,Herbal Tea,9,Lemon,-4,137,Colorado,78,Decaf
CC8082,773,773,70,90,60,160,83,2/1/2011 0:00,613,107,Major Market,Central,27,1,9,Herbal Tea,9,Lemon,101,202,Illinois,39,Decaf
CC8083,513,513,20,50,50,70,32,2/1/2011 0:00,817,48,Major Market,Central,8,1,9,Herbal Tea,9,Lemon,42,85,Ohio,20,Decaf
CC8084,719,719,50,70,40,120,60,2/1/2011 0:00,329,80,Major Market,Central,19,1,10,Herbal Tea,10,Mint,49,149,Colorado,47,Decaf
CC8085,815,815,80,120,100,200,95,2/1/2011 0:00,809,137,Major Market,Central,26,1,10,Herbal Tea,10,Mint,147,247,Illinois,38,Decaf
CC8086,352,352,80,110,70,190,86,2/1/2011 0:00,490,120,Major Market,East,26,1,3,Coffee,3,Decaf Irish Cream,105,220,Florida,49,Decaf
CC8087,352,352,70,100,60,170,77,2/1/2011 0:00,423,103,Major Market,East,25,1,6,Espresso,6,Decaf Espresso,76,192,Florida,52,Decaf
CC8088,754,754,30,50,30,80,48,2/1/2011 0:00,617,62,Major Market,East,15,1,8,Herbal Tea,8,Chamomile,50,117,Florida,28,Decaf
CC8089,904,904,40,50,20,90,53,2/1/2011 0:00,306,65,Major Market,East,20,1,9,Herbal Tea,9,Lemon,18,126,Florida,53,Decaf
